DateTime,Open,High,Low,Close,Volume
2025-05-28 15:10:00,5917.06005859375,5918.4501953125,5907.47998046875,5911.22021484375,35322000
2025-05-28 15:15:00,5911.3701171875,5912.669921875,5907.3701171875,5910.009765625,29328000
2025-05-28 15:20:00,5909.97021484375,5910.830078125,5907.18994140625,5908.08984375,23818000
2025-05-28 15:25:00,5907.990234375,5908.72998046875,5905.2998046875,5906.81005859375,27174000
2025-05-28 15:30:00,5906.77978515625,5907.6201171875,5903.25,5904.02978515625,32235000
2025-05-28 15:35:00,5904.4501953125,5904.56005859375,5898.81982421875,5899.43017578125,36086000
2025-05-28 15:40:00,5899.31982421875,5901.64990234375,5895.91015625,5899.06982421875,42196000
2025-05-28 15:45:00,5899.06982421875,5902.64990234375,5896.6298828125,5898.2998046875,47479000
2025-05-28 15:50:00,5898.22021484375,5898.22021484375,5881.8798828125,5886.5498046875,75872000
2025-05-28 15:55:00,5886.39013671875,5891.60009765625,5881.8798828125,5889.5,171237000
2025-05-29 09:30:00,5939.9599609375,5943.1298828125,5925.3798828125,5931.81982421875,0
2025-05-29 09:35:00,5931.68017578125,5932.72021484375,5926.9599609375,5928.02978515625,60403658
2025-05-29 09:40:00,5927.9501953125,5931.2900390625,5922.43017578125,5922.81005859375,53183982
2025-05-29 09:45:00,5922.72998046875,5923.7001953125,5915.830078125,5916.02978515625,55075699
2025-05-29 09:50:00,5916.2099609375,5929.41015625,5914.83984375,5929.41015625,46098977
2025-05-29 09:55:00,5929.419921875,5931.06982421875,5919.7900390625,5924.72021484375,36870844
2025-05-29 10:00:00,5924.7001953125,5927.5400390625,5920.35009765625,5920.43994140625,41213132
2025-05-29 10:05:00,5916.9599609375,5916.9599609375,5901.759765625,5902.7099609375,47404633
2025-05-29 10:10:00,5902.7900390625,5908.72998046875,5900.85986328125,5908.68017578125,41367770
2025-05-29 10:15:00,5908.60009765625,5911.27001953125,5898.39013671875,5901.06005859375,35063756
2025-05-29 10:20:00,5901.080078125,5904.60986328125,5897.4501953125,5903.06005859375,31552422
2025-05-29 10:25:00,5903.009765625,5913.60009765625,5902.75,5912.60986328125,32903709
2025-05-29 10:30:00,5912.58984375,5915.7998046875,5905.6201171875,5905.64990234375,33529358
2025-05-29 10:35:00,5905.7001953125,5914.330078125,5905.7001953125,5911.77001953125,27788751
2025-05-29 10:40:00,5911.72021484375,5911.72021484375,5905.3798828125,5909.3798828125,22114012
2025-05-29 10:45:00,5909.64013671875,5915.06005859375,5908.2998046875,5913.14013671875,33254775
2025-05-29 10:50:00,5913.169921875,5918.72998046875,5911.43017578125,5916.66015625,29066464
2025-05-29 10:55:00,5916.740234375,5922.18994140625,5915.60009765625,5920.8798828125,25691410
2025-05-29 11:00:00,5920.93017578125,5921.490234375,5911.75,5914.14990234375,28072541
2025-05-29 11:05:00,5914.1298828125,5916.259765625,5911.22021484375,5913.22021484375,25840684
2025-05-29 11:10:00,5913.22998046875,5917.77001953125,5908.35986328125,5908.43994140625,25324113
2025-05-29 11:15:00,5908.35009765625,5912.16015625,5908.009765625,5908.52001953125,23705745
2025-05-29 11:20:00,5908.419921875,5914.5,5908.10986328125,5914.47021484375,23487423
2025-05-29 11:25:00,5914.22998046875,5920.43994140625,5914.1201171875,5919.14013671875,23941993
2025-05-29 11:30:00,5919.10986328125,5919.60986328125,5901.41015625,5903.91015625,28775477
2025-05-29 11:35:00,5904.14013671875,5908.0498046875,5901.7099609375,5903.02001953125,23461000
2025-05-29 11:40:00,5902.919921875,5905.47998046875,5901.47998046875,5904.009765625,21201000
2025-05-29 11:45:00,5904.08984375,5905.72021484375,5899.830078125,5899.919921875,22199000
2025-05-29 11:50:00,5899.9599609375,5908.14990234375,5899.9501953125,5904.1298828125,24438000
2025-05-29 11:55:00,5904.10986328125,5904.10986328125,5878.3798828125,5882.7001953125,37753000
2025-05-29 12:00:00,5882.830078125,5887.5400390625,5873.7998046875,5885.72021484375,32817000
2025-05-29 12:05:00,5885.7900390625,5890.0,5885.7900390625,5888.5400390625,20914000
2025-05-29 12:10:00,5888.64013671875,5897.52978515625,5888.240234375,5897.35009765625,21952000
2025-05-29 12:15:00,5897.43994140625,5902.6298828125,5897.39013671875,5902.02001953125,19915000
2025-05-29 12:20:00,5902.0400390625,5903.2099609375,5898.27978515625,5901.6298828125,18671000
2025-05-29 12:25:00,5901.60009765625,5903.64990234375,5899.52001953125,5902.240234375,20306000
2025-05-29 12:30:00,5902.08984375,5905.740234375,5901.64990234375,5904.18994140625,16067000
2025-05-29 12:35:00,5904.2001953125,5906.93994140625,5902.1298828125,5904.27978515625,21196000
2025-05-29 12:40:00,5904.259765625,5907.7998046875,5904.14990234375,5907.009765625,16994000
2025-05-29 12:45:00,5907.0400390625,5908.10009765625,5903.0,5903.14990234375,18645000
2025-05-29 12:50:00,5903.0400390625,5905.9501953125,5901.2998046875,5905.9501953125,16695000
2025-05-29 12:55:00,5905.75,5912.6298828125,5904.10009765625,5910.22998046875,24412000
2025-05-29 13:00:00,5910.22998046875,5915.43017578125,5909.68017578125,5911.16015625,19443000
2025-05-29 13:05:00,5911.08984375,5911.83984375,5907.77001953125,5908.8701171875,19360000
2025-05-29 13:10:00,5908.8798828125,5911.56982421875,5908.43994140625,5909.93994140625,17118000
2025-05-29 13:15:00,5909.93994140625,5910.5400390625,5904.56005859375,5906.47021484375,21098000
2025-05-29 13:20:00,5906.47021484375,5912.0400390625,5906.16015625,5908.58984375,20149000
2025-05-29 13:25:00,5908.509765625,5908.919921875,5903.91015625,5905.33984375,21852000
2025-05-29 13:30:00,5905.3701171875,5909.31982421875,5904.18017578125,5905.35009765625,20168000
2025-05-29 13:35:00,5905.2998046875,5907.85986328125,5902.22021484375,5905.02978515625,20246000
2025-05-29 13:40:00,5904.7998046875,5908.990234375,5903.64013671875,5903.97021484375,18666000
2025-05-29 13:45:00,5903.93017578125,5905.68994140625,5898.0400390625,5898.31005859375,23051000
2025-05-29 13:50:00,5898.39990234375,5903.2900390625,5898.259765625,5900.68994140625,21065000
2025-05-29 13:55:00,5900.669921875,5900.669921875,5896.22021484375,5897.43017578125,21316000
2025-05-29 14:00:00,5897.419921875,5900.91015625,5897.080078125,5900.85009765625,20462000
2025-05-29 14:05:00,5900.97021484375,5904.31982421875,5900.72021484375,5902.02001953125,23737000
2025-05-29 14:10:00,5902.080078125,5904.2099609375,5899.85009765625,5903.080078125,18923000
2025-05-29 14:15:00,5903.06005859375,5903.39013671875,5892.8798828125,5892.93994140625,20950000
2025-05-29 14:20:00,5893.009765625,5894.259765625,5888.1298828125,5890.91015625,25296000
2025-05-29 14:25:00,5890.97021484375,5895.2001953125,5889.64013671875,5892.16015625,21731000
2025-05-29 14:30:00,5892.009765625,5899.81005859375,5891.990234375,5899.47021484375,23649000
2025-05-29 14:35:00,5899.490234375,5903.169921875,5899.3701171875,5903.08984375,17901000
2025-05-29 14:40:00,5902.9599609375,5905.16015625,5901.3701171875,5903.3701171875,19847000
2025-05-29 14:45:00,5903.39990234375,5906.22021484375,5902.91015625,5903.18994140625,17936000
2025-05-29 14:50:00,5903.14990234375,5906.47998046875,5903.14990234375,5904.77001953125,18340000
2025-05-29 14:55:00,5904.740234375,5906.72998046875,5896.8701171875,5899.47021484375,29273000
2025-05-29 15:00:00,5899.4501953125,5905.35986328125,5898.85986328125,5904.41015625,22378000
2025-05-29 15:05:00,5904.3798828125,5904.490234375,5896.0498046875,5898.43017578125,31619000
2025-05-29 15:10:00,5898.4501953125,5900.10009765625,5896.41015625,5897.0400390625,25097000
2025-05-29 15:15:00,5897.1298828125,5903.169921875,5895.75,5903.08984375,25717000
2025-05-29 15:20:00,5903.0498046875,5908.08984375,5902.93994140625,5906.68017578125,26382000
2025-05-29 15:25:00,5906.6201171875,5908.52001953125,5900.47021484375,5900.75,28338000
2025-05-29 15:30:00,5900.740234375,5904.72021484375,5900.740234375,5903.4599609375,31534000
2025-05-29 15:35:00,5903.41015625,5903.85986328125,5900.919921875,5901.35009765625,33784000
2025-05-29 15:40:00,5901.35009765625,5905.89013671875,5901.35009765625,5904.4501953125,37625000
2025-05-29 15:45:00,5904.39013671875,5913.759765625,5904.1201171875,5910.25,50564000
2025-05-29 15:50:00,5910.43017578125,5917.77001953125,5901.35009765625,5905.1201171875,78894000
2025-05-29 15:55:00,5905.06005859375,5912.490234375,5904.39013671875,5912.16015625,172448000
2025-05-30 09:30:00,5903.669921875,5903.669921875,5887.27001953125,5893.47021484375,0
2025-05-30 09:35:00,5893.1201171875,5893.31982421875,5885.25,5887.83984375,41247426
2025-05-30 09:40:00,5887.85009765625,5891.10986328125,5886.72998046875,5888.64990234375,36396648
2025-05-30 09:45:00,5888.490234375,5894.02001953125,5884.85009765625,5884.9599609375,39897045
2025-05-30 09:50:00,5884.91015625,5884.91015625,5875.39990234375,5884.6298828125,36529292
2025-05-30 09:55:00,5884.4599609375,5886.14013671875,5881.0400390625,5881.0400390625,30054696
2025-05-30 10:00:00,5881.580078125,5894.97021484375,5881.580078125,5893.6201171875,38327759
2025-05-30 10:05:00,5894.009765625,5900.52978515625,5894.009765625,5899.33984375,34092400
2025-05-30 10:10:00,5899.330078125,5906.0400390625,5897.77001953125,5903.22998046875,35119603
2025-05-30 10:15:00,5903.330078125,5905.72998046875,5902.009765625,5905.6298828125,33896914
2025-05-30 10:20:00,5905.77978515625,5907.18017578125,5903.60986328125,5905.14013671875,31593311
2025-05-30 10:25:00,5905.16015625,5908.10986328125,5904.16015625,5907.2001953125,27540008
2025-05-30 10:30:00,5907.25,5909.240234375,5904.91015625,5906.14990234375,31641180
2025-05-30 10:35:00,5906.22998046875,5910.240234375,5904.1201171875,5909.669921875,29430458
2025-05-30 10:40:00,5909.47998046875,5909.47998046875,5902.06005859375,5902.25,29177880
2025-05-30 10:45:00,5902.259765625,5903.9501953125,5898.93994140625,5902.81982421875,27682699
2025-05-30 10:50:00,5902.8701171875,5903.06982421875,5896.64990234375,5899.18994140625,28181791
2025-05-30 10:55:00,5899.22998046875,5904.7001953125,5896.2900390625,5897.89990234375,28846704
2025-05-30 11:00:00,5897.93017578125,5900.68017578125,5897.830078125,5898.669921875,27512075
2025-05-30 11:05:00,5898.72021484375,5902.81005859375,5896.9501953125,5900.009765625,27301558
2025-05-30 11:10:00,5900.0498046875,5900.43017578125,5895.72021484375,5897.7001953125,26449584
2025-05-30 11:15:00,5897.83984375,5898.259765625,5892.27978515625,5892.7001953125,23693982
2025-05-30 11:20:00,5892.669921875,5899.16015625,5892.490234375,5898.5400390625,24080098
2025-05-30 11:25:00,5898.68017578125,5904.27001953125,5896.2099609375,5902.64990234375,27539764
2025-05-30 11:30:00,5902.6201171875,5904.740234375,5890.0,5892.490234375,37633993
2025-05-30 11:35:00,5892.47998046875,5894.18994140625,5889.3701171875,5891.14990234375,23059476
2025-05-30 11:40:00,5891.25,5891.330078125,5885.89990234375,5887.31982421875,27649836
2025-05-30 11:45:00,5887.31005859375,5892.60009765625,5884.68017578125,5892.39990234375,23593816
2025-05-30 11:50:00,5892.41015625,5894.4501953125,5890.64990234375,5893.06982421875,22078453
2025-05-30 11:55:00,5893.06005859375,5895.77978515625,5891.14013671875,5891.2001953125,20543742
2025-05-30 12:00:00,5891.2099609375,5891.64990234375,5886.83984375,5888.27001953125,23298677
2025-05-30 12:05:00,5888.43994140625,5896.419921875,5888.18994140625,5896.419921875,20152000
2025-05-30 12:10:00,5896.33984375,5897.16015625,5892.68017578125,5894.0400390625,19715000
2025-05-30 12:15:00,5894.0400390625,5894.60009765625,5881.91015625,5883.990234375,24215000
2025-05-30 12:20:00,5884.0,5885.64990234375,5877.7900390625,5879.7900390625,23012000
2025-05-30 12:25:00,5879.81005859375,5881.0,5858.8701171875,5860.10009765625,42702000
2025-05-30 12:30:00,5860.85986328125,5861.81982421875,5843.66015625,5851.91015625,46936000
2025-05-30 12:35:00,5851.68017578125,5862.89990234375,5848.9501953125,5862.5498046875,40977000
2025-05-30 12:40:00,5862.4599609375,5865.31005859375,5855.72021484375,5857.0498046875,28006000
2025-05-30 12:45:00,5856.919921875,5858.39013671875,5853.06982421875,5855.10986328125,25967000
2025-05-30 12:50:00,5855.080078125,5855.080078125,5848.259765625,5849.3701171875,23999000
2025-05-30 12:55:00,5849.330078125,5854.18017578125,5848.740234375,5854.10009765625,24202000
2025-05-30 13:00:00,5854.27978515625,5861.3798828125,5851.490234375,5861.3798828125,27759000
2025-05-30 13:05:00,5861.2900390625,5871.0498046875,5861.2900390625,5869.6201171875,24711000
2025-05-30 13:10:00,5869.7900390625,5869.7900390625,5865.1201171875,5865.52978515625,21523000
2025-05-30 13:15:00,5865.5498046875,5869.14013671875,5863.72021484375,5868.7900390625,20248000
2025-05-30 13:20:00,5868.759765625,5870.490234375,5862.740234375,5868.10986328125,19475000
2025-05-30 13:25:00,5868.08984375,5869.60009765625,5864.27978515625,5869.60009765625,18485000
2025-05-30 13:30:00,5869.6298828125,5872.33984375,5868.6201171875,5870.9501953125,18083000
2025-05-30 13:35:00,5870.990234375,5875.47021484375,5870.64990234375,5873.1201171875,21599000
2025-05-30 13:40:00,5873.47998046875,5874.91015625,5869.7001953125,5869.7001953125,18713000
2025-05-30 13:45:00,5869.669921875,5872.4599609375,5867.10986328125,5871.72998046875,18547000
2025-05-30 13:50:00,5871.68994140625,5877.43017578125,5871.68994140625,5876.47998046875,19047000
2025-05-30 13:55:00,5876.52001953125,5876.81982421875,5869.2001953125,5869.5498046875,18276000
2025-05-30 14:00:00,5869.60009765625,5877.31982421875,5869.60009765625,5877.0400390625,25830000
2025-05-30 14:05:00,5877.02001953125,5885.0,5875.0498046875,5884.60986328125,23866000
2025-05-30 14:10:00,5884.60986328125,5886.919921875,5884.31005859375,5886.02001953125,18792000
2025-05-30 14:15:00,5886.02001953125,5896.31005859375,5884.0400390625,5895.97998046875,34386000
2025-05-30 14:20:00,5895.919921875,5896.5400390625,5892.35986328125,5895.06005859375,26533000
2025-05-30 14:25:00,5895.06005859375,5897.7099609375,5893.56982421875,5893.7998046875,20672000
2025-05-30 14:30:00,5893.7900390625,5896.25,5890.14013671875,5890.16015625,23676000
2025-05-30 14:35:00,5890.10986328125,5895.89990234375,5889.77001953125,5894.490234375,21284000
2025-05-30 14:40:00,5894.39990234375,5895.009765625,5889.25,5889.81005859375,21802000
2025-05-30 14:45:00,5889.8701171875,5895.14990234375,5889.8701171875,5895.14990234375,21625000
2025-05-30 14:50:00,5895.02978515625,5899.39013671875,5894.419921875,5897.91015625,23086000
2025-05-30 14:55:00,5897.8798828125,5898.9501953125,5894.43017578125,5898.1201171875,23094000
2025-05-30 15:00:00,5898.10009765625,5906.31982421875,5897.31982421875,5905.22021484375,26921000
2025-05-30 15:05:00,5905.2998046875,5910.2998046875,5905.06005859375,5905.64013671875,31742000
2025-05-30 15:10:00,5905.41015625,5908.02978515625,5902.47021484375,5906.919921875,25535000
2025-05-30 15:15:00,5906.7998046875,5914.66015625,5906.759765625,5912.93017578125,29831000
2025-05-30 15:20:00,5912.89990234375,5914.830078125,5908.91015625,5914.27978515625,28468000
2025-05-30 15:25:00,5914.39013671875,5919.9599609375,5914.35986328125,5917.35009765625,33298000
2025-05-30 15:30:00,5917.330078125,5917.41015625,5909.25,5914.6201171875,37531000
2025-05-30 15:35:00,5914.5400390625,5922.08984375,5913.759765625,5914.52001953125,45172000
2025-05-30 15:40:00,5914.5498046875,5914.8701171875,5906.3701171875,5910.56982421875,46086000
2025-05-30 15:45:00,5910.4501953125,5913.47021484375,5904.91015625,5912.56982421875,56375000
2025-05-30 15:50:00,5912.4599609375,5919.0,5904.18994140625,5907.10986328125,127909000
2025-05-30 15:55:00,5906.7900390625,5922.14013671875,5906.7900390625,5907.06005859375,309142000
2025-06-02 09:30:00,5896.68017578125,5905.97021484375,5892.83984375,5904.830078125,0
2025-06-02 09:35:00,5905.06005859375,5908.009765625,5900.72998046875,5907.7099609375,52819536
2025-06-02 09:40:00,5907.56982421875,5907.56982421875,5898.7998046875,5902.259765625,43820638
2025-06-02 09:45:00,5902.47998046875,5904.02001953125,5893.3798828125,5894.259765625,44945850
2025-06-02 09:50:00,5894.39013671875,5894.490234375,5877.33984375,5881.64990234375,42813552
2025-06-02 09:55:00,5881.56982421875,5885.10986328125,5876.5400390625,5877.35009765625,41193435
2025-06-02 10:00:00,5877.0498046875,5877.0498046875,5861.43017578125,5869.2998046875,50188864
2025-06-02 10:05:00,5869.0498046875,5881.759765625,5867.31005859375,5879.41015625,38130063
2025-06-02 10:10:00,5879.39990234375,5882.14990234375,5873.66015625,5879.3701171875,35461568
2025-06-02 10:15:00,5879.5,5886.1298828125,5877.89990234375,5881.22021484375,36846194
2025-06-02 10:20:00,5881.10009765625,5893.5,5879.39013671875,5889.68994140625,35391150
2025-06-02 10:25:00,5889.72998046875,5896.41015625,5889.72998046875,5895.93017578125,30247196
2025-06-02 10:30:00,5895.7998046875,5903.7001953125,5894.52001953125,5903.14013671875,34279392
2025-06-02 10:35:00,5903.1201171875,5904.97998046875,5892.7001953125,5894.47998046875,38580828
2025-06-02 10:40:00,5894.33984375,5897.830078125,5892.64013671875,5895.7099609375,28982787
2025-06-02 10:45:00,5895.740234375,5900.5,5895.27001953125,5898.490234375,29330169
2025-06-02 10:50:00,5898.509765625,5901.72998046875,5897.2998046875,5898.02978515625,28188017
2025-06-02 10:55:00,5897.85009765625,5904.41015625,5896.7099609375,5903.64990234375,30029963
2025-06-02 11:00:00,5903.5,5906.330078125,5898.259765625,5899.81005859375,34301974
2025-06-02 11:05:00,5899.89013671875,5902.93994140625,5896.91015625,5897.64013671875,36408113
2025-06-02 11:10:00,5897.60986328125,5905.1298828125,5895.47998046875,5903.14013671875,27580948
2025-06-02 11:15:00,5903.10986328125,5903.52978515625,5899.47998046875,5901.18017578125,24047745
2025-06-02 11:20:00,5901.169921875,5902.9599609375,5899.35009765625,5901.27001953125,25626607
2025-06-02 11:25:00,5901.22998046875,5902.1298828125,5893.8701171875,5895.77978515625,27213357
2025-06-02 11:30:00,5895.9599609375,5897.2001953125,5892.77001953125,5892.91015625,27533407
2025-06-02 11:35:00,5892.81005859375,5896.35009765625,5892.22998046875,5894.5498046875,22450589
2025-06-02 11:40:00,5894.47021484375,5901.1201171875,5893.72998046875,5900.7099609375,25873000
2025-06-02 11:45:00,5900.7099609375,5904.4501953125,5899.58984375,5903.14990234375,21609000
2025-06-02 11:50:00,5903.22998046875,5910.3701171875,5902.830078125,5909.8701171875,23956000
2025-06-02 11:55:00,5909.740234375,5910.91015625,5906.27978515625,5908.2998046875,22724000
2025-06-02 12:00:00,5908.2998046875,5909.43994140625,5902.7900390625,5905.2099609375,25518000
2025-06-02 12:05:00,5905.22998046875,5906.77001953125,5903.47021484375,5906.60009765625,20734000
2025-06-02 12:10:00,5906.58984375,5908.22998046875,5905.8798828125,5906.9501953125,18876000
2025-06-02 12:15:00,5906.91015625,5907.2998046875,5903.83984375,5906.77978515625,17927000
2025-06-02 12:20:00,5906.77001953125,5907.759765625,5905.85986328125,5906.4599609375,17164000
2025-06-02 12:25:00,5906.47021484375,5906.5400390625,5900.81005859375,5904.06005859375,21511000
2025-06-02 12:30:00,5904.1298828125,5906.43017578125,5903.43017578125,5906.3701171875,18331000
2025-06-02 12:35:00,5906.3701171875,5907.6201171875,5903.06982421875,5906.31005859375,16749000
2025-06-02 12:40:00,5906.240234375,5906.77001953125,5901.47998046875,5901.990234375,16597000
2025-06-02 12:45:00,5902.080078125,5906.22998046875,5902.02978515625,5903.5400390625,19773000
2025-06-02 12:50:00,5903.47021484375,5911.77001953125,5902.990234375,5911.77001953125,19328000
2025-06-02 12:55:00,5911.77978515625,5911.7900390625,5910.009765625,5910.33984375,16594000
2025-06-02 13:00:00,5910.31982421875,5915.22021484375,5910.2900390625,5912.43017578125,22984000
2025-06-02 13:05:00,5912.41015625,5915.83984375,5912.009765625,5915.77001953125,17013000
2025-06-02 13:10:00,5915.8701171875,5916.2001953125,5911.7001953125,5911.7001953125,15930000
2025-06-02 13:15:00,5911.68994140625,5914.16015625,5911.5,5912.56982421875,20174000
2025-06-02 13:20:00,5912.56982421875,5912.6201171875,5908.97021484375,5911.93017578125,18297000
2025-06-02 13:25:00,5911.93017578125,5912.72021484375,5908.0,5909.10986328125,18940000
2025-06-02 13:30:00,5909.10009765625,5912.31982421875,5908.77001953125,5910.18017578125,17325000
2025-06-02 13:35:00,5910.169921875,5911.35009765625,5908.43017578125,5910.93994140625,19354000
2025-06-02 13:40:00,5910.93017578125,5910.93017578125,5908.16015625,5908.56982421875,16597000
2025-06-02 13:45:00,5908.669921875,5909.009765625,5906.8798828125,5907.31005859375,16211000
2025-06-02 13:50:00,5907.25,5907.7099609375,5905.6201171875,5907.3798828125,16382000
2025-06-02 13:55:00,5907.39013671875,5911.27001953125,5906.7001953125,5910.06982421875,17313000
2025-06-02 14:00:00,5910.02978515625,5913.10986328125,5909.02978515625,5909.81005859375,23268000
2025-06-02 14:05:00,5909.830078125,5912.31005859375,5906.419921875,5908.25,22689000
2025-06-02 14:10:00,5908.259765625,5914.33984375,5908.259765625,5913.27978515625,18413000
2025-06-02 14:15:00,5913.33984375,5922.22998046875,5913.33984375,5919.830078125,24436000
2025-06-02 14:20:00,5919.77978515625,5926.919921875,5918.7099609375,5923.58984375,26873000
